Country,Year,Production,Unit,Commodity,Source,iso3
Norway,1996,3231.9999999999995,thousand barrels per day,oil,Energy Institute Statistical Review,NOR
Romania,1996,142.38158469945355,thousand barrels per day,oil,Energy Institute Statistical Review,ROU
United Kingdom,1996,2755.0978142076506,thousand barrels per day,oil,Energy Institute Statistical Review,GBR
Azerbaijan,1996,183.2893989071038,thousand barrels per day,oil,Energy Institute Statistical Review,AZE
Kazakhstan,1996,493.12330601092896,thousand barrels per day,oil,Energy Institute Statistical Review,KAZ
Russian Federation,1996,6061.591967213114,thousand barrels per day,oil,Energy Institute Statistical Review,RUS
Turkmenistan,1996,89.65710382513662,thousand barrels per day,oil,Energy Institute Statistical Review,TKM
Uzbekistan,1996,173.54016393442623,thousand barrels per day,oil,Energy Institute Statistical Review,UZB
Iran,1996,3758.5792349726776,thousand barrels per day,oil,Energy Institute Statistical Review,IRN
Iraq,1996,580.2612021857924,thousand barrels per day,oil,Energy Institute Statistical Review,IRQ
Kuwait,1996,2129.0,thousand barrels per day,oil,Energy Institute Statistical Review,KWT
Oman,1996,897.0000000000001,thousand barrels per day,oil,Energy Institute Statistical Review,OMN
Qatar,1996,567.9989071038251,thousand barrels per day,oil,Energy Institute Statistical Review,QAT
Saudi Arabia,1996,9086.503024461286,thousand barrels per day,oil,Energy Institute Statistical Review,SAU
Syria,1996,586.2316939890711,thousand barrels per day,oil,Energy Institute Statistical Review,SYR
United Arab Emirates,1996,2501.3000000000006,thousand barrels per day,oil,Energy Institute Statistical Review,ARE
Yemen,1996,356.6633879781421,thousand barrels per day,oil,Energy Institute Statistical Review,YEM
Algeria,1996,1378.674863387978,thousand barrels per day,oil,Energy Institute Statistical Review,DZA
Angola,1996,715.9760655737705,thousand barrels per day,oil,Energy Institute Statistical Review,AGO
Chad,1996,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,TCD
Republic of the Congo,1996,200.3872131147541,thousand barrels per day,oil,Energy Institute Statistical Review,COG
Egypt,1996,893.8256830601094,thousand barrels per day,oil,Energy Institute Statistical Review,EGY
Equatorial Guinea,1996,16.999999999999996,thousand barrels per day,oil,Energy Institute Statistical Review,GNQ
Gabon,1996,364.50136612021856,thousand barrels per day,oil,Energy Institute Statistical Review,GAB
Libya,1996,1451.9999999999998,thousand barrels per day,oil,Energy Institute Statistical Review,LBY
Nigeria,1996,1971.067,thousand barrels per day,oil,Energy Institute Statistical Review,NGA
South Sudan,1996,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,SSD
Sudan,1996,5.0,thousand barrels per day,oil,Energy Institute Statistical Review,SDN
Tunisia,1996,94.2425956284153,thousand barrels per day,oil,Energy Institute Statistical Review,TUN
Australia,1996,611.5729567294503,thousand barrels per day,oil,Energy Institute Statistical Review,AUS
Brunei,1996,165.0,thousand barrels per day,oil,Energy Institute Statistical Review,BRN
China,1996,3174.731147540984,thousand barrels per day,oil,Energy Institute Statistical Review,CHN
India,1996,736.1059289617486,thousand barrels per day,oil,Energy Institute Statistical Review,IND
Indonesia,1996,1580.0,thousand barrels per day,oil,Energy Institute Statistical Review,IDN
Malaysia,1996,716.0,thousand barrels per day,oil,Energy Institute Statistical Review,MYS
Thailand,1996,95.95865136612022,thousand barrels per day,oil,Energy Institute Statistical Review,THA
Vietnam,1996,177.9841530054645,thousand barrels per day,oil,Energy Institute Statistical Review,VNM
Canada,1997,2587.5902828443927,thousand barrels per day,oil,Energy Institute Statistical Review,CAN
Mexico,1997,3408.626121400124,thousand barrels per day,oil,Energy Institute Statistical Review,MEX
United States,1997,8268.592,thousand barrels per day,oil,Energy Institute Statistical Review,USA
Argentina,1997,877.4301369863015,thousand barrels per day,oil,Energy Institute Statistical Review,ARG
Brazil,1997,869.4000000000002,thousand barrels per day,oil,Energy Institute Statistical Review,BRA
Colombia,1997,666.9999999999999,thousand barrels per day,oil,Energy Institute Statistical Review,COL
Ecuador,1997,397.0,thousand barrels per day,oil,Energy Institute Statistical Review,ECU
Guyana,1997,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,GUY
Peru,1997,120.23866027397261,thousand barrels per day,oil,Energy Institute Statistical Review,PER
Trinidad and Tobago,1997,135.0,thousand barrels per day,oil,Energy Institute Statistical Review,TTO
Venezuela,1997,3321.123,thousand barrels per day,oil,Energy Institute Statistical Review,VEN
Denmark,1997,230.0,thousand barrels per day,oil,Energy Institute Statistical Review,DNK
Italy,1997,123.59688044657537,thousand barrels per day,oil,Energy Institute Statistical Review,ITA
Norway,1997,3279.9999999999995,thousand barrels per day,oil,Energy Institute Statistical Review,NOR
Romania,1997,140.7284109589041,thousand barrels per day,oil,Energy Institute Statistical Review,ROU
United Kingdom,1997,2721.4492054794523,thousand barrels per day,oil,Energy Institute Statistical Review,GBR
Azerbaijan,1997,182.30657534246578,thousand barrels per day,oil,Energy Institute Statistical Review,AZE
Kazakhstan,1997,556.8730684931508,thousand barrels per day,oil,Energy Institute Statistical Review,KAZ
Russian Federation,1997,6170.674849315068,thousand barrels per day,oil,Energy Institute Statistical Review,RUS
Turkmenistan,1997,108.353698630137,thousand barrels per day,oil,Energy Institute Statistical Review,TKM
Uzbekistan,1997,181.507397260274,thousand barrels per day,oil,Energy Institute Statistical Review,UZB
Iran,1997,3776.4630136986298,thousand barrels per day,oil,Energy Institute Statistical Review,IRN
Iraq,1997,1165.8268493150686,thousand barrels per day,oil,Energy Institute Statistical Review,IRQ
Kuwait,1997,2137.0,thousand barrels per day,oil,Energy Institute Statistical Review,KWT
Oman,1997,908.9999999999999,thousand barrels per day,oil,Energy Institute Statistical Review,OMN
Qatar,1997,692.0799999999999,thousand barrels per day,oil,Energy Institute Statistical Review,QAT
Saudi Arabia,1997,9005.316118884883,thousand barrels per day,oil,Energy Institute Statistical Review,SAU
Syria,1997,577.2421917808219,thousand barrels per day,oil,Energy Institute Statistical Review,SYR
United Arab Emirates,1997,2521.7,thousand barrels per day,oil,Energy Institute Statistical Review,ARE
Yemen,1997,374.9665753424658,thousand barrels per day,oil,Energy Institute Statistical Review,YEM
Algeria,1997,1447.519178082192,thousand barrels per day,oil,Energy Institute Statistical Review,DZA
Angola,1997,741.0000000000001,thousand barrels per day,oil,Energy Institute Statistical Review,AGO
Chad,1997,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,TCD
Republic of the Congo,1997,224.73665753424658,thousand barrels per day,oil,Energy Institute Statistical Review,COG
Egypt,1997,872.5038356164384,thousand barrels per day,oil,Energy Institute Statistical Review,EGY
Equatorial Guinea,1997,60.00000000000001,thousand barrels per day,oil,Energy Institute Statistical Review,GNQ
Gabon,1997,364.3784657534247,thousand barrels per day,oil,Energy Institute Statistical Review,GAB
Libya,1997,1491.0000000000002,thousand barrels per day,oil,Energy Institute Statistical Review,LBY
Nigeria,1997,1977.741,thousand barrels per day,oil,Energy Institute Statistical Review,NGA
South Sudan,1997,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,SSD
Sudan,1997,9.0,thousand barrels per day,oil,Energy Institute Statistical Review,SDN
Tunisia,1997,89.60931506849316,thousand barrels per day,oil,Energy Institute Statistical Review,TUN
Australia,1997,658.2702006809282,thousand barrels per day,oil,Energy Institute Statistical Review,AUS
Brunei,1997,162.99999999999997,thousand barrels per day,oil,Energy Institute Statistical Review,BRN
China,1997,3215.7613698630134,thousand barrels per day,oil,Energy Institute Statistical Review,CHN
India,1997,753.6928767123287,thousand barrels per day,oil,Energy Institute Statistical Review,IND
Indonesia,1997,1557.0,thousand barrels per day,oil,Energy Institute Statistical Review,IDN
Malaysia,1997,714.0,thousand barrels per day,oil,Energy Institute Statistical Review,MYS
Thailand,1997,109.43299123287673,thousand barrels per day,oil,Energy Institute Statistical Review,THA
Vietnam,1997,204.56438356164384,thousand barrels per day,oil,Energy Institute Statistical Review,VNM
Canada,1998,2672.381339113716,thousand barrels per day,oil,Energy Institute Statistical Review,CAN
Mexico,1998,3498.555623509807,thousand barrels per day,oil,Energy Institute Statistical Review,MEX
United States,1998,8010.832999999999,thousand barrels per day,oil,Energy Institute Statistical Review,USA
Argentina,1998,889.9479452054794,thousand barrels per day,oil,Energy Institute Statistical Review,ARG
Brazil,1998,1003.1999999999999,thousand barrels per day,oil,Energy Institute Statistical Review,BRA
Colombia,1998,775.0,thousand barrels per day,oil,Energy Institute Statistical Review,COL
Ecuador,1998,385.0,thousand barrels per day,oil,Energy Institute Statistical Review,ECU
Guyana,1998,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,GUY
Peru,1998,116.47172054794521,thousand barrels per day,oil,Energy Institute Statistical Review,PER
Trinidad and Tobago,1998,134.0,thousand barrels per day,oil,Energy Institute Statistical Review,TTO
Venezuela,1998,3447.3089999999997,thousand barrels per day,oil,Energy Institute Statistical Review,VEN
Denmark,1998,238.0,thousand barrels per day,oil,Energy Institute Statistical Review,DNK
Italy,1998,116.65126406575345,thousand barrels per day,oil,Energy Institute Statistical Review,ITA
Norway,1998,3138.0,thousand barrels per day,oil,Energy Institute Statistical Review,NOR
Romania,1998,136.7621643835616,thousand barrels per day,oil,Energy Institute Statistical Review,ROU
United Kingdom,1998,2848.726410958904,thousand barrels per day,oil,Energy Institute Statistical Review,GBR
Azerbaijan,1998,230.69561643835613,thousand barrels per day,oil,Energy Institute Statistical Review,AZE
Kazakhstan,1998,558.4914246575343,thousand barrels per day,oil,Energy Institute Statistical Review,KAZ
Russian Federation,1998,6109.998246575343,thousand barrels per day,oil,Energy Institute Statistical Review,RUS
Turkmenistan,1998,128.63698630136986,thousand barrels per day,oil,Energy Institute Statistical Review,TKM
Uzbekistan,1998,191.45397260273973,thousand barrels per day,oil,Energy Institute Statistical Review,UZB
Iran,1998,3854.7479452054795,thousand barrels per day,oil,Energy Institute Statistical Review,IRN
Iraq,1998,2120.826849315068,thousand barrels per day,oil,Energy Institute Statistical Review,IRQ
Kuwait,1998,2232.0000000000005,thousand barrels per day,oil,Energy Institute Statistical Review,KWT
Oman,1998,905.0,thousand barrels per day,oil,Energy Institute Statistical Review,OMN
Qatar,1998,701.4300000000001,thousand barrels per day,oil,Energy Institute Statistical Review,QAT
Saudi Arabia,1998,9266.786653339414,thousand barrels per day,oil,Energy Institute Statistical Review,SAU
Syria,1998,576.2383561643837,thousand barrels per day,oil,Energy Institute Statistical Review,SYR
United Arab Emirates,1998,2610.1,thousand barrels per day,oil,Energy Institute Statistical Review,ARE
Yemen,1998,380.09150684931507,thousand barrels per day,oil,Energy Institute Statistical Review,YEM
Algeria,1998,1452.0068493150684,thousand barrels per day,oil,Energy Institute Statistical Review,DZA
Angola,1998,730.8493150684932,thousand barrels per day,oil,Energy Institute Statistical Review,AGO
Chad,1998,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,TCD
Republic of the Congo,1998,263.78334246575344,thousand barrels per day,oil,Energy Institute Statistical Review,COG
Egypt,1998,856.7309589041097,thousand barrels per day,oil,Energy Institute Statistical Review,EGY
Equatorial Guinea,1998,83.0,thousand barrels per day,oil,Energy Institute Statistical Review,GNQ
Gabon,1998,337.42158904109584,thousand barrels per day,oil,Energy Institute Statistical Review,GAB
Libya,1998,1480.0000000000002,thousand barrels per day,oil,Energy Institute Statistical Review,LBY
Nigeria,1998,2023.0459999999998,thousand barrels per day,oil,Energy Institute Statistical Review,NGA
South Sudan,1998,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,SSD
Sudan,1998,12.0,thousand barrels per day,oil,Energy Institute Statistical Review,SDN
Tunisia,1998,87.52120547945206,thousand barrels per day,oil,Energy Institute Statistical Review,TUN
Australia,1998,630.098802456398,thousand barrels per day,oil,Energy Institute Statistical Review,AUS
Brunei,1998,157.0,thousand barrels per day,oil,Energy Institute Statistical Review,BRN
China,1998,3216.7654794520554,thousand barrels per day,oil,Energy Institute Statistical Review,CHN
India,1998,736.8262465753425,thousand barrels per day,oil,Energy Institute Statistical Review,IND
Indonesia,1998,1519.9999999999998,thousand barrels per day,oil,Energy Institute Statistical Review,IDN
Malaysia,1998,725.0,thousand barrels per day,oil,Energy Institute Statistical Review,MYS
Thailand,1998,113.45464383561644,thousand barrels per day,oil,Energy Institute Statistical Review,THA
Vietnam,1998,253.42465753424656,thousand barrels per day,oil,Energy Institute Statistical Review,VNM
Canada,1999,2604.3995949776927,thousand barrels per day,oil,Energy Institute Statistical Review,CAN
Mexico,1999,3351.6902456763287,thousand barrels per day,oil,Energy Institute Statistical Review,MEX
United States,1999,7731.458,thousand barrels per day,oil,Energy Institute Statistical Review,USA
Argentina,1999,834.5519864366256,thousand barrels per day,oil,Energy Institute Statistical Review,ARG
Brazil,1999,1132.3999999999999,thousand barrels per day,oil,Energy Institute Statistical Review,BRA
Colombia,1999,838.0000000000001,thousand barrels per day,oil,Energy Institute Statistical Review,COL
Ecuador,1999,383.0,thousand barrels per day,oil,Energy Institute Statistical Review,ECU
Guyana,1999,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,GUY
Peru,1999,106.84967397260274,thousand barrels per day,oil,Energy Institute Statistical Review,PER
Trinidad and Tobago,1999,141.0,thousand barrels per day,oil,Energy Institute Statistical Review,TTO
Venezuela,1999,3095.0600000000004,thousand barrels per day,oil,Energy Institute Statistical Review,VEN
Denmark,1999,299.0,thousand barrels per day,oil,Energy Institute Statistical Review,DNK
Italy,1999,104.04335690136986,thousand barrels per day,oil,Energy Institute Statistical Review,ITA
Norway,1999,3139.0,thousand barrels per day,oil,Energy Institute Statistical Review,NOR
Romania,1999,133.14246575342466,thousand barrels per day,oil,Energy Institute Statistical Review,ROU
United Kingdom,1999,2949.5423561643834,thousand barrels per day,oil,Energy Institute Statistical Review,GBR
Azerbaijan,1999,278.7186301369863,thousand barrels per day,oil,Energy Institute Statistical Review,AZE
Kazakhstan,1999,655.6265205479452,thousand barrels per day,oil,Energy Institute Statistical Review,KAZ
Russian Federation,1999,6118.780054794522,thousand barrels per day,oil,Energy Institute Statistical Review,RUS
Turkmenistan,1999,142.64438356164388,thousand barrels per day,oil,Energy Institute Statistical Review,TKM
Uzbekistan,1999,190.87671232876713,thousand barrels per day,oil,Energy Institute Statistical Review,UZB
Iran,1999,3603.3561643835615,thousand barrels per day,oil,Energy Institute Statistical Review,IRN
Iraq,1999,2609.8268493150686,thousand barrels per day,oil,Energy Institute Statistical Review,IRQ
Kuwait,1999,2085.0,thousand barrels per day,oil,Energy Institute Statistical Review,KWT
Oman,1999,904.6887671232877,thousand barrels per day,oil,Energy Institute Statistical Review,OMN
Qatar,1999,723.2700000000001,thousand barrels per day,oil,Energy Institute Statistical Review,QAT
Saudi Arabia,1999,8523.810351969549,thousand barrels per day,oil,Energy Institute Statistical Review,SAU
Syria,1999,578.829589041096,thousand barrels per day,oil,Energy Institute Statistical Review,SYR
United Arab Emirates,1999,2413.8,thousand barrels per day,oil,Energy Institute Statistical Review,ARE
Yemen,1999,405.1254794520547,thousand barrels per day,oil,Energy Institute Statistical Review,YEM
Algeria,1999,1397.9398493150688,thousand barrels per day,oil,Energy Institute Statistical Review,DZA
Angola,1999,745.0602739726028,thousand barrels per day,oil,Energy Institute Statistical Review,AGO
Chad,1999,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,TCD
Republic of the Congo,1999,266.266,thousand barrels per day,oil,Energy Institute Statistical Review,COG
Egypt,1999,827.4523287671234,thousand barrels per day,oil,Energy Institute Statistical Review,EGY
Equatorial Guinea,1999,100.0,thousand barrels per day,oil,Energy Institute Statistical Review,GNQ
Gabon,1999,339.96506849315074,thousand barrels per day,oil,Energy Institute Statistical Review,GAB
Libya,1999,1424.9999999999998,thousand barrels per day,oil,Energy Institute Statistical Review,LBY
Nigeria,1999,1894.5000000000002,thousand barrels per day,oil,Energy Institute Statistical Review,NGA
South Sudan,1999,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,SSD
Sudan,1999,63.0,thousand barrels per day,oil,Energy Institute Statistical Review,SDN
Tunisia,1999,90.17835616438357,thousand barrels per day,oil,Energy Institute Statistical Review,TUN
Australia,1999,612.4836255779118,thousand barrels per day,oil,Energy Institute Statistical Review,AUS
Brunei,1999,182.00000000000003,thousand barrels per day,oil,Energy Institute Statistical Review,BRN
China,1999,3217.568767123288,thousand barrels per day,oil,Energy Institute Statistical Review,CHN
India,1999,736.2368219178082,thousand barrels per day,oil,Energy Institute Statistical Review,IND
Indonesia,1999,1408.0,thousand barrels per day,oil,Energy Institute Statistical Review,IDN
Malaysia,1999,691.0,thousand barrels per day,oil,Energy Institute Statistical Review,MYS
Thailand,1999,122.80241369863012,thousand barrels per day,oil,Energy Institute Statistical Review,THA
Vietnam,1999,308.50904109589044,thousand barrels per day,oil,Energy Institute Statistical Review,VNM
Canada,2000,2703.4019023673454,thousand barrels per day,oil,Energy Institute Statistical Review,CAN
Mexico,2000,3455.945581967213,thousand barrels per day,oil,Energy Institute Statistical Review,MEX
United States,2000,7732.658644808744,thousand barrels per day,oil,Energy Institute Statistical Review,USA
Argentina,2000,848.3776772044624,thousand barrels per day,oil,Energy Institute Statistical Review,ARG
Brazil,2000,1276.2,thousand barrels per day,oil,Energy Institute Statistical Review,BRA
Colombia,2000,686.9999999999999,thousand barrels per day,oil,Energy Institute Statistical Review,COL
Ecuador,2000,403.0,thousand barrels per day,oil,Energy Institute Statistical Review,ECU
Guyana,2000,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,GUY
Peru,2000,99.86122950819673,thousand barrels per day,oil,Energy Institute Statistical Review,PER
Trinidad and Tobago,2000,138.2122540983607,thousand barrels per day,oil,Energy Institute Statistical Review,TTO
Venezuela,2000,3111.632762568306,thousand barrels per day,oil,Energy Institute Statistical Review,VEN
Denmark,2000,363.0,thousand barrels per day,oil,Energy Institute Statistical Review,DNK
Italy,2000,94.90515286885245,thousand barrels per day,oil,Energy Institute Statistical Review,ITA
Norway,2000,3246.181429842836,thousand barrels per day,oil,Energy Institute Statistical Review,NOR
Romania,2000,131.74158469945354,thousand barrels per day,oil,Energy Institute Statistical Review,ROU
United Kingdom,2000,2709.815009836065,thousand barrels per day,oil,Energy Institute Statistical Review,GBR
Azerbaijan,2000,281.18497267759557,thousand barrels per day,oil,Energy Institute Statistical Review,AZE
Kazakhstan,2000,740.2079234972678,thousand barrels per day,oil,Energy Institute Statistical Review,KAZ
Russian Federation,2000,6582.837881147541,thousand barrels per day,oil,Energy Institute Statistical Review,RUS
Turkmenistan,2000,146.14207650273224,thousand barrels per day,oil,Energy Institute Statistical Review,TKM
Uzbekistan,2000,159.96475409836066,thousand barrels per day,oil,Energy Institute Statistical Review,UZB
Iran,2000,3850.4032941147534,thousand barrels per day,oil,Energy Institute Statistical Review,IRN
Iraq,2000,2613.0,thousand barrels per day,oil,Energy Institute Statistical Review,IRQ
Kuwait,2000,2244.4225683060113,thousand barrels per day,oil,Energy Institute Statistical Review,KWT
Oman,2000,954.796994535519,thousand barrels per day,oil,Energy Institute Statistical Review,OMN
Qatar,2000,851.2690841300523,thousand barrels per day,oil,Energy Institute Statistical Review,QAT
Saudi Arabia,2000,9121.165332499999,thousand barrels per day,oil,Energy Institute Statistical Review,SAU
Syria,2000,573.0000000000001,thousand barrels per day,oil,Energy Institute Statistical Review,SYR
United Arab Emirates,2000,2598.8979999999992,thousand barrels per day,oil,Energy Institute Statistical Review,ARE
Yemen,2000,436.50199999999995,thousand barrels per day,oil,Energy Institute Statistical Review,YEM
Algeria,2000,1549.1312841530057,thousand barrels per day,oil,Energy Institute Statistical Review,DZA
Angola,2000,746.0614754098362,thousand barrels per day,oil,Energy Institute Statistical Review,AGO
Chad,2000,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,TCD
Republic of the Congo,2000,265.0,thousand barrels per day,oil,Energy Institute Statistical Review,COG
Egypt,2000,778.7390163934427,thousand barrels per day,oil,Energy Institute Statistical Review,EGY
Equatorial Guinea,2000,118.0,thousand barrels per day,oil,Energy Institute Statistical Review,GNQ
Gabon,2000,276.0,thousand barrels per day,oil,Energy Institute Statistical Review,GAB
Libya,2000,1474.5902,thousand barrels per day,oil,Energy Institute Statistical Review,LBY
Nigeria,2000,2174.354450819673,thousand barrels per day,oil,Energy Institute Statistical Review,NGA
South Sudan,2000,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,SSD
Sudan,2000,179.1319043715847,thousand barrels per day,oil,Energy Institute Statistical Review,SDN
Tunisia,2000,76.9420218579235,thousand barrels per day,oil,Energy Institute Statistical Review,TUN
Australia,2000,805.5982622453024,thousand barrels per day,oil,Energy Institute Statistical Review,AUS
Brunei,2000,193.00000000000003,thousand barrels per day,oil,Energy Institute Statistical Review,BRN
China,2000,3256.8431693989073,thousand barrels per day,oil,Energy Institute Statistical Review,CHN
India,2000,725.5675409836066,thousand barrels per day,oil,Energy Institute Statistical Review,IND
Indonesia,2000,1455.57301420765,thousand barrels per day,oil,Energy Institute Statistical Review,IDN
Malaysia,2000,723.6123629646733,thousand barrels per day,oil,Energy Institute Statistical Review,MYS
Thailand,2000,185.78139207650273,thousand barrels per day,oil,Energy Institute Statistical Review,THA
Vietnam,2000,337.52622950819676,thousand barrels per day,oil,Energy Institute Statistical Review,VNM
Canada,2001,2727.958125804734,thousand barrels per day,oil,Energy Institute Statistical Review,CAN
Mexico,2001,3568.1278986301368,thousand barrels per day,oil,Energy Institute Statistical Review,MEX
United States,2001,7669.609219178081,thousand barrels per day,oil,Energy Institute Statistical Review,USA
Argentina,2001,921.3117023315378,thousand barrels per day,oil,Energy Institute Statistical Review,ARG
Brazil,2001,1339.1000000000001,thousand barrels per day,oil,Energy Institute Statistical Review,BRA
Colombia,2001,603.9999999999999,thousand barrels per day,oil,Energy Institute Statistical Review,COL
Ecuador,2001,409.99999999999994,thousand barrels per day,oil,Energy Institute Statistical Review,ECU
Guyana,2001,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,GUY
Peru,2001,97.78502191780821,thousand barrels per day,oil,Energy Institute Statistical Review,PER
Trinidad and Tobago,2001,134.05419452054792,thousand barrels per day,oil,Energy Institute Statistical Review,TTO
Venezuela,2001,3174.4310418504756,thousand barrels per day,oil,Energy Institute Statistical Review,VEN
Denmark,2001,348.00000000000006,thousand barrels per day,oil,Energy Institute Statistical Review,DNK
Italy,2001,85.01512671232877,thousand barrels per day,oil,Energy Institute Statistical Review,ITA
Norway,2001,3425.0482348897526,thousand barrels per day,oil,Energy Institute Statistical Review,NOR
Romania,2001,130.8926301369863,thousand barrels per day,oil,Energy Institute Statistical Review,ROU
United Kingdom,2001,2513.5577526027396,thousand barrels per day,oil,Energy Institute Statistical Review,GBR
Azerbaijan,2001,300.1553424657534,thousand barrels per day,oil,Energy Institute Statistical Review,AZE
Kazakhstan,2001,841.4902465753426,thousand barrels per day,oil,Energy Institute Statistical Review,KAZ
Russian Federation,2001,7105.859497260273,thousand barrels per day,oil,Energy Institute Statistical Review,RUS
Turkmenistan,2001,155.90136986301368,thousand barrels per day,oil,Energy Institute Statistical Review,TKM
Uzbekistan,2001,153.53401369863013,thousand barrels per day,oil,Energy Institute Statistical Review,UZB
Iran,2001,3824.449999520548,thousand barrels per day,oil,Energy Institute Statistical Review,IRN
Iraq,2001,2522.0,thousand barrels per day,oil,Energy Institute Statistical Review,IRQ
Kuwait,2001,2183.543698630137,thousand barrels per day,oil,Energy Institute Statistical Review,KWT
Oman,2001,955.7775342465753,thousand barrels per day,oil,Energy Institute Statistical Review,OMN
Qatar,2001,855.79097353245,thousand barrels per day,oil,Energy Institute Statistical Review,QAT
Saudi Arabia,2001,8935.030315576922,thousand barrels per day,oil,Energy Institute Statistical Review,SAU
Syria,2001,613.0,thousand barrels per day,oil,Energy Institute Statistical Review,SYR
United Arab Emirates,2001,2540.7219999999998,thousand barrels per day,oil,Energy Institute Statistical Review,ARE
Yemen,2001,452.87206575342464,thousand barrels per day,oil,Energy Institute Statistical Review,YEM
Algeria,2001,1534.2477260273974,thousand barrels per day,oil,Energy Institute Statistical Review,DZA
Angola,2001,742.0150684931507,thousand barrels per day,oil,Energy Institute Statistical Review,AGO
Chad,2001,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,TCD
Republic of the Congo,2001,248.0,thousand barrels per day,oil,Energy Institute Statistical Review,COG
Egypt,2001,758.4439041095891,thousand barrels per day,oil,Energy Institute Statistical Review,EGY
Equatorial Guinea,2001,194.0,thousand barrels per day,oil,Energy Institute Statistical Review,GNQ
Gabon,2001,262.00000000000006,thousand barrels per day,oil,Energy Institute Statistical Review,GAB
Libya,2001,1427.7246000000002,thousand barrels per day,oil,Energy Institute Statistical Review,LBY
Nigeria,2001,2157.4973041095886,thousand barrels per day,oil,Energy Institute Statistical Review,NGA
South Sudan,2001,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,SSD
Sudan,2001,209.00812054794525,thousand barrels per day,oil,Energy Institute Statistical Review,SDN
Tunisia,2001,70.55838356164384,thousand barrels per day,oil,Energy Institute Statistical Review,TUN
Australia,2001,747.9749908924163,thousand barrels per day,oil,Energy Institute Statistical Review,AUS
Brunei,2001,202.99999999999997,thousand barrels per day,oil,Energy Institute Statistical Review,BRN
China,2001,3310.147671232877,thousand barrels per day,oil,Energy Institute Statistical Review,CHN
India,2001,729.6634520547946,thousand barrels per day,oil,Energy Institute Statistical Review,IND
Indonesia,2001,1387.0397106849314,thousand barrels per day,oil,Energy Institute Statistical Review,IDN
Malaysia,2001,703.7699952804285,thousand barrels per day,oil,Energy Institute Statistical Review,MYS
Thailand,2001,205.598588630137,thousand barrels per day,oil,Energy Institute Statistical Review,THA
Vietnam,2001,349.6619178082192,thousand barrels per day,oil,Energy Institute Statistical Review,VNM
Canada,2002,2858.1641011457104,thousand barrels per day,oil,Energy Institute Statistical Review,CAN
Mexico,2002,3592.6481808219173,thousand barrels per day,oil,Energy Institute Statistical Review,MEX
United States,2002,7624.338273972604,thousand barrels per day,oil,Energy Institute Statistical Review,USA
Argentina,2002,907.6218969759578,thousand barrels per day,oil,Energy Institute Statistical Review,ARG
Brazil,2002,1497.6999999999998,thousand barrels per day,oil,Energy Institute Statistical Review,BRA
Colombia,2002,578.0,thousand barrels per day,oil,Energy Institute Statistical Review,COL
Ecuador,2002,393.99999999999994,thousand barrels per day,oil,Energy Institute Statistical Review,ECU
Guyana,2002,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,GUY
Peru,2002,94.46694794520548,thousand barrels per day,oil,Energy Institute Statistical Review,PER
Trinidad and Tobago,2002,154.2251287671233,thousand barrels per day,oil,Energy Institute Statistical Review,TTO
Venezuela,2002,2975.0873521917806,thousand barrels per day,oil,Energy Institute Statistical Review,VEN
Denmark,2002,371.00000000000006,thousand barrels per day,oil,Energy Institute Statistical Review,DNK
Italy,2002,114.77271575342466,thousand barrels per day,oil,Energy Institute Statistical Review,ITA
Norway,2002,3342.8654470841016,thousand barrels per day,oil,Energy Institute Statistical Review,NOR
Romania,2002,127.86931506849317,thousand barrels per day,oil,Energy Institute Statistical Review,ROU
United Kingdom,2002,2499.754635890411,thousand barrels per day,oil,Energy Institute Statistical Review,GBR
Azerbaijan,2002,307.0395890410959,thousand barrels per day,oil,Energy Institute Statistical Review,AZE
Kazakhstan,2002,992.5779999999999,thousand barrels per day,oil,Energy Institute Statistical Review,KAZ
Russian Federation,2002,7754.790855616438,thousand barrels per day,oil,Energy Institute Statistical Review,RUS
Turkmenistan,2002,165.26027397260273,thousand barrels per day,oil,Energy Institute Statistical Review,TKM
Uzbekistan,2002,153.7261506849315,thousand barrels per day,oil,Energy Institute Statistical Review,UZB
Iran,2002,3616.9205478630142,thousand barrels per day,oil,Energy Institute Statistical Review,IRN
Iraq,2002,2116.0,thousand barrels per day,oil,Energy Institute Statistical Review,IRQ
Kuwait,2002,2026.551095890411,thousand barrels per day,oil,Energy Institute Statistical Review,KWT
